pathway	pval	padj	log2err	ES	NES	size	leadingEdge	group
GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0.08448275862068966	0.5549904364458355	0.20207170902115992	0.7362343443116433	1.3846081855452974	3	3291,134,387	Other
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	0.7553398058252427	0.9498220848489799	0.057246113520288446	0.6228287841191067	0.8332117019311625	1	4665	Other
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	0.978441127694859	0.9995925873488547	0.0380842053196415	0.25034622121432115	0.5129689800024964	4	4609,10576,5595,5609	Other
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	0.996116504854369	1	0.044507053776927666	0.5017369727047146	0.6712167574919564	1	10576	Other
GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING	0.401330376940133	0.8467418223365786	0.09721508088464663	-0.6211519364448858	-1.071597195765787	2	5609,5595	Other
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	0.2982456140350877	0.7898169293001592	0.12443416863039332	-0.4990059642147117	-1.144703407215266	4	5609,5595,545,10576	Other
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.2982456140350877	0.7898169293001592	0.12443416863039332	-0.4990059642147117	-1.144703407215266	4	5609,5595,545,10576	Other
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	0.3879310344827586	0.8467418223365786	0.0847985102819124	0.5757575757575757	1.082805574669316	3	11006,7048,868	Other
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	0.9689320388349515	0.9985611064210159	0.04577044581080999	0.5176178660049628	0.6924619961069344	1	9258	Other
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	0.920388349514563	0.9911558818170062	0.048118399265797474	0.547394540942928	0.7322968185100177	1	57162	Other
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	0.6648550724637681	0.9445919033385006	0.059989249649032995	0.5476663356504469	0.8939735677335879	2	929,57162	Other
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.5086206896551724	0.8823010504406649	0.07061962471225905	0.5181321410829607	0.9744315913546994	3	929,57162,9258	Other
GOBP_POSITIVE_REGULATION_OF_TORC2_SIGNALING	0.4796116504854369	0.8727252012760139	0.07977059186284526	0.7578163771712159	1.0137962301584742	1	3071	Other
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	0.4796116504854369	0.8727252012760139	0.07977059186284526	0.7578163771712159	1.0137962301584742	1	3071	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	0.6451077943615257	0.9414827629873797	0.057246113520288446	0.42395626242544726	0.8687025929417606	4	9451,9188,55127,2074	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.03229278794402583	0.4063660224182933	0.2616635217115731	0.27827530924085947	1.4395391319070359	130	8061,4808,7153,861,23109,1960,7472,144455,4656,7849,80149,3976,3569,940,7421,3479,3627,4060,4929,1959,1601,6281,302,56938,602,4609,22797,4222,23764,84455,10859,4773,2737,2000,2494,29841,2004,3309,9241,1316,5452,3428,90993,10135,114548,688	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	0.42355889724310775	0.8467418223365786	0.10135074379709887	-0.4403578528827038	-1.0101665525823962	4	79664,2972,2074,9188	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	0.13507109004739337	0.6268457312377577	0.18643255843407516	-0.671613711861369	-1.3518756276649064	3	23492,81857	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	0.4982758620689655	0.8785372090919048	0.07165273668294567	0.5235966219572776	0.984708434600051	3	3091,7494,7157	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.6053067993366501	0.9210034190893475	0.06024840861580194	0.4397491808699654	0.9010628867239127	4	3309,90993,7157,22926	E.Reticulum
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	0.7192028985507246	0.9490190452035205	0.05629407497009682	0.5233366434955313	0.85425942011895	2	3091,7157	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	0.4793388429752066	0.8727252012760139	0.07147862874255066	0.4460398539962785	0.985902361793403	5	3309,90993,3091,7157,22926	Other
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	0.3333333333333333	0.8132684175534161	0.09624060232812902	0.679245283018868	1.1087541619760186	2	3479,7040	Other
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.4725787631271879	0.8699482133122802	0.05536428377253621	0.21350597431032592	0.9994652861568593	69	4058,63967,100133941,9928,3479,9052,7057,4593,1026,374,134,2069,91947,7042,4609,920,7804,3071,9618,84254,54757,5159,7040,7048,1894,114882,5606,4665,1435,994,8795,7295,1164,10451,8915,3654,5478,5155,7410,493,8826,10645,896,151195,6868,10576,123879	Other
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0.02127569920296911	0.3417973242320893	0.35248785758361917	0.9016881827209533	1.4718549401669951	2	4060,7057	Other
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	0.10862068965517241	0.5970474842546707	0.17669426893849804	0.7128663686040735	1.3406609142799557	3	4060,7057,3965	Other
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	0.1344165435745938	0.6254795553043151	0.1446305280344838	0.45493892192196406	1.3407704830771463	12	3569,940,7057,602,1545	Other
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	0.8562628336755647	0.9768303832579834	0.0540088272801684	-0.5692307692307692	-0.7629064353576521	1	5611	Other
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.8562628336755647	0.9768303832579834	0.0540088272801684	-0.5692307692307692	-0.7629064353576521	1	5611	E.Reticulum
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	0.8562628336755647	0.9768303832579834	0.0540088272801684	-0.5692307692307692	-0.7629064353576521	1	5611	Other
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.5553914327917282	0.9031565943767665	0.05884381695958071	0.315351344427311	0.9293858011105912	12	7057,1601,7042,7040,7048,7043,6386	Other
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.1380697050938338	0.6287076332771351	0.13500203382863138	0.3565599644740448	1.3457140841600073	27	7070,6373,6347,3479,81671,3627,26291,785,151176,483,51582,3784,114882,5031,2149,27347	Other
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	0.00571006896771366	0.17430533245789567	0.40701791892395395	0.32669801525031195	1.6513018263943637	109	27063,9388,6331,5054,6348,6424,7070,6373,6351,80149,6347,8111,3479,81671,3627,717,8862,5360,26291,721,1601,6281,134,302,785,929,79778,7042,112755,84455,2737,301,695,114899,3071,151176,9066,945,7430,11031,2207,6781,1263,5159,7040,3958,10615,483,1894,7043,51582,3784,27166,114882,5031,967,2149,27347,3091,10802,51393,4478,6386,6446,7114	Other
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	0.6814159292035398	0.9445919033385006	0.04929176623126693	0.2803759563862037	0.8428043772278846	13	6347,81671,785,483,5031,27347,6446,7114	Other
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0.011473290896578888	0.2560830504836061	0.3807304007227924	-0.7962226640159047	-1.8265088230665902	4	440503,2822,9104,376497	Other
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0.23106796116504855	0.7419629427047723	0.12443416863039332	0.8774193548387097	1.1737994334775261	1	26291	Other
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	0.1964735516372796	0.7072648991175213	0.15740289930528326	-0.4993536220690739	-1.2658395125194168	5	440503,2822,9104,376497	Other
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.6740576496674058	0.9445919033385006	0.06911984565510101	-0.4930486593843098	-0.8505963352481428	2	5071,6868	Other
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.01143298035833742	0.25563022808212577	0.3807304007227924	0.5653606258900726	1.7402769013732504	14	6348,3569,7057,84868,929,4615,1536,695,10417,3965	Other
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	0.2210144927536232	0.7338600855619005	0.12267918956880833	0.7313803376365442	1.1938559068645287	2	3569,114548	Other
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	0.5051334702258727	0.8823010504406649	0.07998588014999461	-0.7359801488833747	-0.9863907965435031	1	90933	Other
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	0.3449419568822554	0.8212448712551715	0.08916471178206781	0.5501988071570576	1.1273783943570093	4	929,4615,8767,3654	Other
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0.0028058617428484405	0.11204268268526597	0.4317076958033464	0.6724858253522261	1.8779884522963985	10	8995,3976,3569,23529,3479	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	0.4982758620689655	0.8785372090919048	0.07165273668294567	0.5235966219572776	0.984708434600051	3	3965,27166,7157	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	0.44112769485903813	0.852254075293785	0.07588869006061172	0.5029821073558648	1.0306295709930384	4	3569,114548,3554,1604	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	0.2608695652173913	0.7619635531662573	0.11146266692298015	0.7112360705785911	1.1609737647299596	2	1960,3575	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	0.7862318840579711	0.9596054600590862	0.05216303054600547	0.4865938430983118	0.7942829522927617	2	5817,5819	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.28892455858747995	0.785498262241558	0.09754492162471996	0.48756218905472637	1.159498063095511	6	3569,5817,114548,3554,1604,5819	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	0.4793388429752066	0.8727252012760139	0.07147862874255066	0.44604674291397317	0.9859175886843736	5	3627,27347,27,6868,387	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	0.001725876590961053	0.08071159866959621	0.45505986738722953	0.5862319641910803	1.9339401315598412	17	3569,100133941,30835,940,3479,84868,4860,6541,80381,301,3071,7412,3965,7048,8767	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.7862318840579711	0.9596054600590862	0.05216303054600547	0.4865938430983118	0.7942829522927617	2	8915,5819	Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	0.3879310344827586	0.8467418223365786	0.0847985102819124	0.5757575757575757	1.082805574669316	3	11006,7048,868	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	0.16847826086956522	0.6701285468748391	0.1429011493869481	0.7552135054617677	1.2327595616707048	2	84807,64332	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	0.16847826086956522	0.6701285468748391	0.1429011493869481	0.7552135054617677	1.2327595616707048	2	84807,64332	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	0.4365942028985507	0.852254075293785	0.08108020575508663	0.634558093346574	1.0358098092144383	2	301,8767	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	0.6141304347826086	0.9249082927038496	0.06378453903129748	0.5660377358490566	0.923961801646682	2	8767,3554	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	0.2210144927536232	0.7338600855619005	0.12267918956880833	0.7313803376365442	1.1938559068645287	2	3569,114548	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	0.5398058252427185	0.891018908259885	0.07362127410143941	0.7310173697270472	0.9779448899956992	1	114548	Other
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	0.09917355371900827	0.589729278216385	0.18138312849840757	0.6355047240179015	1.4046852601322513	5	84807,301,64332,114548,8767	Other
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.9298245614035088	0.993394993760552	0.0668966276500666	-0.18317134817384934	-0.608254664273507	10	153769,22933,1855,79699,9781	Other
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	0.592391304347826	0.91491990530335765	0.06553210292824141	0.5716683743828535	0.9331528760126064	2	91947,123879	Other
GOBP_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.43106796116504853	0.8489279863446315	0.08553569479878835	0.7786600496277916	1.0416806058406327	1	301	Other
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	0.32068965517241377	0.8082904540999014	0.09560314922043013	0.5999213279009022	1.1282494326876746	3	302,51375	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	0.6702898550724637	0.9445919033385006	0.059603704257597284	0.544687189672294	0.8891106108828161	2	9510,5155	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.130298273155416	0.6244098108159152	0.15214492236756472	0.5154382470119522	1.3476001781794593	8	3479,4313,9510,2697,5031,5155,1786,2773	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.47282608695652173	0.8699482133122802	0.07687367341265418	0.6257244419703406	1.0213903528358625	2	8862,6868	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	0.05993690851735016	0.49336847907221754	0.23112670967383428	0.602787456445993	1.5167463648875779	7	3569,719,1545,10855,9451,7040,3091	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.7227488151658767	0.9490190452035205	0.06895673516728111	-0.39940387481371087	-0.8039507747081758	3	2887,3678,3091	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	0.3333333333333333	0.8132684175534161	0.09624060232812902	0.679245283018868	1.1087541619760186	2	59341,7040	Other
GOBP_POSITIVE_REGULATION_OF_VASCULAR_WOUND_HEALING	0.8621359223300971	0.9773936131057566	0.05111479544164116	0.5712158808933002	0.7641646764324844	1	7494	Other
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.008966387034536186	0.22489953491144102	0.3807304007227924	0.4964845558849482	1.817112255228944	24	5054,8038,861,79805,80149,7057,51129,719,84034,1893,1536,1545,10800	Other
GOBP_POSITIVE_REGULATION_OF_VASCULOGENESIS	0.5565410199556541	0.9036448177252748	0.07892096381800347	-0.556626579495206	-0.9602795172621824	2	51666	Other
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	0.889168765743073	0.9863867549419152	0.061840603575328466	-0.25840270895968775	-0.6550395244714611	5	2166,219537	Other
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	0.2827586206896552	0.7807048681541583	0.10319746694530717	0.6195868530719083	1.1652336447598246	3	302,301,8447	Other
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	0.37066246056782337	0.8363159388734828	0.0824344091527096	0.4390073450556882	1.1046394341017944	7	7153,940,2494,10475,26986,5478	Other
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	0.16363636363636364	0.6668194875663754	0.13802224249664274	0.6056688214818498	1.3387375953373097	5	30835,920,3838,3965,10475	Other
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	0.09185185185185185	0.5687063979595502	0.17821987495197314	0.49085893047063794	1.4301304003074882	11	7153,30835,940,920,2494,3838,3965,10475,26986	Other
GOBP_POSITIVE_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	0.7068965517241379	0.9490190452035205	0.054793950077336284	0.4478933805265773	0.8423362014013098	3	7421	Other
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.2815533980582524	0.7804151613134409	0.11101149245045029	0.8486352357320099	1.1352924384878789	1	785	Calcium
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	0.25051334702258726	0.7575328994404007	0.12267918956880833	-0.8734491315136477	-1.1706323681163626	1	57463	Other
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.36283185840707965	0.8363159388734828	0.07998588014999461	0.3634599141192137	1.092553050963458	13	6424,1277,259266,1601	Other
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	0.24854368932038834	0.7559721090863117	0.11934844059101546	0.8665012406947891	1.1591933319297287	1	1601	Other
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	0.05133027912661448	0.47150370053033547	0.3217759180753611	0.5335654752141651	1.5724942524897756	12	5054,7057,5328,84034,301,10855,7056,71,2149,7494	Other
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.9260780287474333	0.9911558818170062	0.05039643224429567	-0.5364764267990074	-0.7190077215532885	1	10979	Other
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	0.9117043121149897	0.9911558818170062	0.05111479544164116	-0.5488833746898263	-0.7356360222367596	1	5771	Other
GOBP_POSITIVE_T_CELL_SELECTION	0.07296849087893864	0.5233644511524773	0.21392785549235627	0.7075561917284515	1.4498096923726667	4	8995,3569,84695	Other
GOBP_POSTREPLICATION_REPAIR	0.23106796116504855	0.7419629427047723	0.12443416863039332	0.8779156327543425	1.1744633471842443	1	51514	Other
GOBP_POSTSYNAPSE_ASSEMBLY	0.23731884057971014	0.7459009447762579	0.11776578836269024	0.7239324726911618	1.1816985147375985	2	2596,51225	Other
GOBP_POSTSYNAPSE_ORGANIZATION	0.28820960698689957	0.7844951010119393	0.09196861400004266	0.37396764725957266	1.1511365110758087	14	4593,2596,7804,51225,5641,1627,58504,71,378,1072,10097	Other
GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY	0.44854368932038835	0.852254075293785	0.0833634065110386	0.773697270471464	1.035041468773452	1	3838	Other
GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION	0.47101449275362317	0.8689945128591773	0.07707367349441024	0.6271102284011917	1.0236524170875083	2	1627,71	Other
GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	0.47101449275362317	0.8689945128591773	0.07707367349441024	0.6271102284011917	1.0236524170875083	2	1627,71	Other
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	0.6666666666666666	0.9445919033385006	0.05986031177644726	0.546913569620816	0.8927448032662988	2	4593	Other
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0.6585365853658537	0.9445919033385006	0.07028128417173922	-0.5019860973187686	-0.8660149999354204	2	1977,23191	Other
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0.8767967145790554	0.9815161103892801	0.05291298484305835	-0.563771712158809	-0.7555899830569249	1	163	Other
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	0.17520661157024794	0.6832201618562479	0.13284630060618333	0.5934783113188586	1.3117923511994178	5	1144,85397,3838,2769	Other
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	0.23731884057971014	0.7459009447762579	0.11776578836269024	0.7239324726911618	1.1816985147375985	2	2596,51225	Other
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	0.23731884057971014	0.7459009447762579	0.11776578836269024	0.7239324726911618	1.1816985147375985	2	2596,51225	Other
GOBP_POST_ANAL_TAIL_MORPHOGENESIS	0.8330097087378641	0.9743484684140613	0.05269730857084192	0.5880893300248139	0.7867377424608984	1	8642	Other
GOBP_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.9029126213592233	0.9905651933705576	0.048995408986248136	0.5578163771712159	0.746239006351097	1	6102	Other
GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS	0.36893203883495146	0.8363159388734828	0.0943563635421779	0.8094292803970223	1.0828432556571521	1	2200	Other
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	0.36893203883495146	0.8363159388734828	0.0943563635421779	0.8094292803970223	1.0828432556571521	1	2200	Other
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	0.36893203883495146	0.8363159388734828	0.0943563635421779	0.8094292803970223	1.0828432556571521	1	2200	Other
GOBP_POST_EMBRYONIC_DEVELOPMENT	0.31703470031545744	0.8074692685184293	0.0911073131586733	0.4625961250568601	1.1639940141221832	7	57282,4929,2200	Other
GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS	0.36893203883495146	0.8363159388734828	0.0943563635421779	0.8094292803970223	1.0828432556571521	1	2200	Other
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.44135802469135804	0.852254075293785	0.1119183163251045	-0.2710933599600599	-0.9884718059112675	13	91461,10133,583,63971,163882,51552,5877,10066,6102,79585,4430,9581,11031	Other
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.958974358974359	0.9969394239250362	0.09528798461948437	-0.10818655525626661	-0.6178262642536655	48	400961,407032,9148,55544,407029,102723167,1978,6470,57060	Other
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.7268170426065163	0.9490190452035205	0.07147862874255066	-0.3393738959801976	-0.7785126489616379	4	2822,22933	Other
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE	0.9275862068965517	0.9919166683514764	0.04233183935185304	0.3258817685047193	0.6128735608136939	3	3309,10952,8266	E.Reticulum
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	0.8351449275362319	0.9743484684140613	0.04939101059815013	0.46325719960278056	0.7561897902950476	2	3309,10952	Other
GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0.926829268292683	0.9914895934446335	0.05389790253573186	-0.35203574975173785	-0.6073240701822088	2	3752,3784	Other
GOBP_POTASSIUM_ION_HOMEOSTASIS	0.7097844112769486	0.9490190452035205	0.052805004567128964	0.40123606928461003	0.822148048421844	4	10723,483,3784	Other
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.3421487603305785	0.8170993683390378	0.08943668337186206	0.502568491689667	1.1108502042598303	5	3762,10723,483,3784	Other
GOBP_POTASSIUM_ION_TRANSPORT	0.3320610687022901	0.8132684175534161	0.14826150047510658	-0.24663618832077006	-1.0862155269534561	22	3249,3756,57463,79041,23439,3778,3752,54800,3768,1027,5348	Other
GOBP_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE	0.6139630390143738	0.9249082927038496	0.06994587365016587	-0.6803970223325062	-0.9118960094815528	1	80235	Other
GOBP_PRENYLATION	0.21553398058252426	0.7291570174999374	0.12944288774504625	0.8853598014888338	1.1844220527850151	1	4593	Other
GOBP_PREPULSE_INHIBITION	0.3531827515400411	0.8269309720827156	0.10027910675413045	-0.8208436724565756	-1.100128373218445	1	1855	Other
GOBP_PRESYNAPSE_ORGANIZATION	0.9004739336492891	0.9895314018579952	0.058345277674361214	-0.3224043715846995	-0.648960264658714	3	1855,6386,9746	Other
GOBP_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS	0.3470225872689938	0.8215162936516306	0.10135074379709887	-0.826302729528536	-1.1074448255191724	1	10497	Other
GOBP_PRESYNAPTIC_ENDOCYTOSIS	0.9775280898876404	0.9995925873488547	0.03660822213366891	0.21849281365216044	0.5196096004104455	6	1759,71,6455,821,84162	Other
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0.18297101449275363	0.6943206061654427	0.13649043778041264	0.746772591857001	1.2189811839268505	2	785,9241	Other
GOBP_PRIMARY_ALCOHOL_BIOSYNTHETIC_PROCESS	0.5362318840579711	0.8896780329783127	0.07045008506584192	0.597386311317976	0.9751331007224803	2	1601,9563	Other
GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS	0.5875831485587583	0.9121161794684771	0.07608371609517249	-0.5351560813436381	-0.9232391020900145	2	217	Other
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	0.7729257641921398	0.9554105659418307	0.042931109345258275	0.2469023513799634	0.7600077531484086	14	3479,3291,1601,1545,441282	Other
GOBP_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS	0.22381930184804927	0.7393275618872044	0.13077713797197438	-0.8893300248138958	-1.1919165929912054	1	217	Other
GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS	0.22381930184804927	0.7393275618872044	0.13077713797197438	-0.8893300248138958	-1.1919165929912054	1	217	Other
GOBP_PRIMARY_MIRNA_PROCESSING	0.2827586206896552	0.7807048681541583	0.10319746694530717	0.6190319484437132	1.1641900565377699	3	3569,4686,150962	Other
GOBP_PRIMITIVE_STREAK_FORMATION	0.5592233009708738	0.9060709216445738	0.07182762936038092	0.721091811414392	0.964666615861338	1	2114	Other
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	0.9940546967895363	1	0.02026910963671753	0.1056060814590839	0.4884055879572098	64	80149,81671,440738,8406,1513,51375,57705,9830,3428,3587,132671,3162,1263,11178,836,1915,9842,55332,8767,1611,26086,10475,3091,27,83667,7494,292,7157,10269,10645,2773,29100,1213,1977,8027,23673,4864,5861,2017,22926,10241,55823	Other
